LOCATION,SUBURB,Reason Code,Audit Date,Start_Lat,Start_Lng,End_Lat,End_Lng
Murray Valley Highway,TALLANGATTA,BC,2024-10-01 00:00:00,-36.2179412,147.1869947,-36.2179412,147.1869947
Murray Valley Highway,FAIRLEY,C,2023-09-01 00:00:00,-35.6656493,143.8665176,-35.6656493,143.8665176
Murray Valley Highway,KERANG,C,2023-09-01 00:00:00,-35.7358657,143.9174123,-35.7358657,143.9174123
Murray Valley Highway,KERANG EAST,C,2023-09-01 00:00:00,-35.7761863,144.01785,-35.7761863,144.01785
Murray Valley Highway,LAKE CHARM,C,2023-09-01 00:00:00,-35.6076928,143.8018771,-35.6076928,143.8018771
Murray Valley Highway,TRESCO,C,2023-09-01 00:00:00,-35.4897343,143.7039671,-35.4897343,143.7039671
Murray Valley Highway,VINIFERA,C,2023-09-01 00:00:00,-35.206876,143.4005596,-35.206876,143.4005596
Murray Valley Highway,BOUNDARY BEND,C,2024-08-01 00:00:00,-34.7201451,143.1151085,-34.7201451,143.1151085
Murray Valley Highway,LAKE POWELL,C,2024-08-01 00:00:00,-34.7115336,142.9413825,-34.7115336,142.9413825
Murray Valley Highway,NARRUNG,C,2024-08-01 00:00:00,-34.7697495,143.238154,-34.7697495,143.238154
Murray Valley Highway,PIAMBIE,C,2024-08-01 00:00:00,-35.9254753,145.389967,-35.9254753,145.389967
Murray Valley Highway,PIANGIL,C,2024-08-01 00:00:00,-35.0517223,143.3273237,-35.0517223,143.3273237
Murray Valley Highway,BONEGILLA,C,2024-10-01 00:00:00,-36.1466623,147.0133917,-36.1466623,147.0133917
Murray Valley Highway,BULLIOH,C,2024-10-01 00:00:00,-36.1864455,147.352816,-36.1864455,147.352816
Murray Valley Highway,CORRYONG,C,2024-10-01 00:00:00,-36.1957791,147.9043791,-36.1957791,147.9043791
Murray Valley Highway,EBDEN,C,2024-10-01 00:00:00,-36.1758692,147.034475,-36.1758692,147.034475
Murray Valley Highway,RED BLUFF,C,2024-10-01 00:00:00,-35.9254753,145.389967,-35.9254753,145.389967
Murray Valley Highway,MYSTIC PARK,C,T,-35.5402781,143.7521823,-35.5402781,143.7521823
Murray Valley Highway,ROBINVALE,C,T,-34.6016822,142.78508,-34.6016822,142.78508
Murray Valley Highway,ECHUCA VILLAGE,CD,2024-05-02 00:00:00,-36.1696948,144.8137182,-36.1696948,144.8137182
Murray Valley Highway,BURRAMINE,CD,2024-10-01 00:00:00,-35.9951778,145.8834116,-35.9951778,145.8834116
Murray Valley Hwy,TOWONG UPPER,C,2024-10-01 00:00:00,-36.1679557,148.0042625,-36.1679557,148.0042625
Murrumbeena Road,MURRUMBEENA,C,2024-03-01 00:00:00,-37.8962253,145.0652969,-37.8962253,145.0652969
Must Street,PORTLAND,C,T,-38.3596209,141.6030762,-38.3596209,141.6030762
Myers Road,BITTERN,BC,2024-09-01 00:00:00,-38.3387893,145.1551461,-38.3387893,145.1551461
Myrtle Street,MYRTLEFORD,ABCD,2024-09-01 00:00:00,-36.5608067,146.7238001,-36.5608067,146.7238001
Myrtlebank Road,MYRTLEBANK,ABC,2023-12-01 00:00:00,-38.0651643,147.051436,-38.0651643,147.051436
Myrtleford-Yackandandah Road,MUDGEGONGA,BC,2024-03-01 00:00:00,-36.4980061,146.8093281,-36.4980061,146.8093281
Napier Street,STRATHMORE,C,2024-08-01 00:00:00,-37.7388552,144.9199249,-37.7388552,144.9199249
Napoleon Road,ROWVILLE,ABC,2024-02-01 00:00:00,-37.9154729,145.271496,-37.9154729,145.271496
Narracan Drive,NEWBOROUGH,ABCD,2024-09-01 00:00:00,-38.1822238,146.2753852,-38.1822238,146.2753852
Navigators Road,NAVIGATORS,ABCD,2024-08-01 00:00:00,-37.6098933,143.9372779,-37.6098933,143.9372779
Neale Road,DEER PARK,BCD,2024-06-01 00:00:00,-37.7516384,144.7686714,-37.7516384,144.7686714
Nelson Road,LILYDALE,BCD,2024-05-02 00:00:00,-37.7472677,145.3521484,-37.7472677,145.3521484
Nepean Highway,DROMANA,ABC,2024-09-01 00:00:00,-38.3213334,145.0144616,-38.3213334,145.0144616
Nepean Highway,FRANKSTON SOUTH,ABC,2024-09-01 00:00:00,-38.1616704,145.1032613,-38.1616704,145.1032613
Nepean Highway,MORNINGTON,ABC,2024-09-01 00:00:00,-38.2233904,145.0529545,-38.2233904,145.0529545
Nepean Highway,MOUNT ELIZA,ABC,2024-09-01 00:00:00,-38.1965006,145.0885927,-38.1965006,145.0885927
Nepean Highway,CHELSEA,ABCD,2023-09-01 00:00:00,-38.0502367,145.1149892,-38.0502367,145.1149892
Nepean Highway,BRIGHTON EAST,ABCD,2024-03-01 00:00:00,-37.9177973,145.0198804,-37.9177973,145.0198804
Nepean Highway,EDITHVALE,ABCD,2024-03-01 00:00:00,-38.0380287,145.1082007,-38.0380287,145.1082007
Nepean Highway,SEAFORD,ABCD,2024-09-01 00:00:00,-38.1073613,145.1257593,-38.1073613,145.1257593
Nepean Highway,MENTONE,ABCD,T,-37.9825582,145.0736541,-37.9825582,145.0736541
Nepean Highway,ELSTERNWICK,C,2024-03-01 00:00:00,-37.8892095,145.001069,-37.8892095,145.001069
Nepean Highway,PARKDALE,C,2024-06-01 00:00:00,-37.9927991,145.0823374,-37.9927991,145.0823374
Nepean Highway Service Road,MORNINGTON,BCD,2024-09-01 00:00:00,-38.2273375,145.0471994,-38.2273375,145.0471994
Nerowie Road,PARWAN,C,2024-05-02 00:00:00,-37.7463874,144.4809951,-37.7463874,144.4809951
New Dookie Road,GRAHAMVALE,BC,2024-08-01 00:00:00,-36.3647339,145.4344402,-36.3647339,145.4344402
Newcastle Street,PRESTON,BCD,2024-06-01 00:00:00,-37.7500013,145.0114678,-37.7500013,145.0114678
Newlands Road,COBURG,ABC,2024-08-01 00:00:00,-37.7338843,144.9720026,-37.7338843,144.9720026
Newlands Road,RESERVOIR,BCD,2024-08-01 00:00:00,-37.7243065,144.9750842,-37.7243065,144.9750842
Newlands Road,COBURG NORTH,C,2024-08-01 00:00:00,-37.7243065,144.9750842,-37.7243065,144.9750842
Nicholson Street,COBURG,ABCD,2024-08-01 00:00:00,-37.7495296,144.9768724,-37.7495296,144.9768724
Nicholson Street,BRUNSWICK EAST,BCD,2024-08-01 00:00:00,-37.7709462,144.9796292,-37.7709462,144.9796292
Ninth Street,MILDURA,ABCD,2024-08-01 00:00:00,-34.1846614,142.1586073,-34.1846614,142.1586073
Noble Street,NOBLE PARK,CD,2024-08-01 00:00:00,-37.967943,145.1678114,-37.967943,145.1678114
Nolan Street,NORTH BENDIGO,ABCD,2024-10-01 00:00:00,-36.7438031,144.2841068,-36.7438031,144.2841068
Norman Street,WENDOUREE,C,2024-08-01 00:00:00,-37.5335642,143.8347879,-37.5335642,143.8347879
Normanby Avenue,THORNBURY,C,2024-08-01 00:00:00,-37.7584217,144.9901351,-37.7584217,144.9901351
Normanby Drive,GREENVALE,BC,2024-08-01 00:00:00,-37.6557144,144.9000709,-37.6557144,144.9000709
Normanby Street,WARRAGUL,BC,T,-38.1541766,145.9409123,-38.1541766,145.9409123
North Boundary Road,HAMILTON,C,2024-10-01 00:00:00,-37.7253095,142.0165844,-37.7253095,142.0165844
North Road,LANGWARRIN,ABC,2024-09-01 00:00:00,-38.1663561,145.200026,-38.1663561,145.200026
North Road,PEARCEDALE,B,2024-04-01 00:00:00,-38.1722458,145.2501416,-38.1722458,145.2501416
North Road,BRIGHTON EAST,C,2024-06-01 00:00:00,-37.9013216,145.019596,-37.9013216,145.019596
Northern Highway,MYOLA,ABC,2024-05-02 00:00:00,-36.6278023,144.6530248,-36.6278023,144.6530248
Northern Highway,PYALONG,ABC,2024-08-01 00:00:00,-37.1044435,144.8513261,-37.1044435,144.8513261
Northern Highway,KILMORE,ABCD,2024-08-01 00:00:00,-37.2835473,144.9493353,-37.2988048,144.9516826
Northern Highway,WALLAN,ABCD,T,-37.4076233,144.9797828,-37.4076233,144.9797828
Northern Highway,ARGYLE,AC,2024-10-01 00:00:00,-36.9512885,144.7388153,-36.9512885,144.7388153
Northern Highway,LADYS PASS,AC,2024-10-01 00:00:00,-36.8206381,144.7118068,-36.8206381,144.7118068
Northern Highway,TOOLLEEN,AC,2024-10-01 00:00:00,-36.715204,144.6802078,-36.715204,144.6802078
NORTHERN Highway,ELMORE,ACD,2024-10-01 00:00:00,-36.4606571,144.6319544,-36.4606571,144.6319544
Northern Highway,TOOBORAC,BC,2024-08-01 00:00:00,-37.0524488,144.8029129,-37.0524488,144.8029129
Northern Highway,ELMORE,BCD,2024-10-01 00:00:00,-36.4606571,144.6319544,-36.4606571,144.6319544
Northern Highway,BYLANDS,C,2024-08-01 00:00:00,-37.3507519,144.9612326,-37.3507519,144.9612326
Northern Highway,HIGH CAMP,C,2024-08-01 00:00:00,-37.1919944,144.9021652,-37.1919944,144.9021652
Northern Highway Offramp,BEVERIDGE,ABCD,T,-37.4380076,144.9773817,-37.4380076,144.9773817
Northgate Drive,THOMASTOWN,ABCD,2024-08-01 00:00:00,-37.6886519,145.0348429,-37.6886519,145.0348429
Northumberland Road,PASCOE VALE,ABC,2024-08-01 00:00:00,-37.7234445,144.9324014,-37.7234445,144.9324014
Northumberland Road,SUNSHINE NORTH,BCD,2024-05-02 00:00:00,-37.7726422,144.8414887,-37.7726422,144.8414887
Novara Parade,ST ALBANS,BC,2024-06-01 00:00:00,-37.7477918,144.8162733,-37.7477918,144.8162733
Oak Street,PARKVILLE,ABC,2024-08-01 00:00:00,-37.7798284,144.9423254,-37.7798284,144.9423254
Oaklands Road,GREENVALE,ABCD,T,-37.6241905,144.8375754,-37.6241905,144.8375754
Oaklands Road,BULLA,AC,2024-08-01 00:00:00,-37.6340496,144.8351906,-37.6340496,144.8351906
Oaklands Road,OAKLANDS JUNCTION,BC,2024-08-01 00:00:00,-37.6090595,144.8401037,-37.6090595,144.8401037
Oakwood Road,ALBANVALE,C,2024-06-01 00:00:00,-37.7466046,144.7699049,-37.7466046,144.7699049
Oberon Avenue,ST ALBANS,C,2024-05-02 00:00:00,-37.7414085,144.8081336,-37.7414085,144.8081336
Ogilvie Avenue,ECHUCA,C,2024-05-02 00:00:00,-36.1405497,144.750676,-36.1405497,144.750676
O'Gradys Road,CARRUM DOWNS,ABC,2024-09-01 00:00:00,-38.1063075,145.1744925,-38.1063075,145.1744925
O'Gradys Road,KILMORE EAST,C,2024-08-01 00:00:00,-37.3023455,144.9944576,-37.3023455,144.9944576
O'Herns Road,EPPING,BCD,2024-08-01 00:00:00,-37.6336817,144.9897919,-37.6336647,144.9890112
Old Calder Highway,KEILOR,BCD,2024-06-01 00:00:00,-37.714477,144.8255593,-37.714477,144.8255593
Old Dandenong Road,OAKLEIGH SOUTH,C,2024-06-01 00:00:00,-37.9370851,145.0886871,-37.9370851,145.0886871
Old Geelong Road,HOPPERS CROSSING,ABCD,T,-37.8753321,144.7174409,-37.8753321,144.7174409
Old Geelong Road,LAVERTON NORTH,ABCD,T,-37.8505288,144.7700783,-37.8505288,144.7700783
Old Melbourne Road,TRARALGON,ABC,2024-02-01 00:00:00,-38.1996939,146.4869492,-38.1996939,146.4869492
Old Melbourne Road,GORDON,ABCD,2024-08-01 00:00:00,-37.5814946,144.0845565,-37.5814946,144.0845565
Old Sale Road,DROUIN WEST,C,T,-38.090248,145.8417883,-38.090248,145.8417883
Old Warrandyte Road,DONVALE,C,2024-01-01 00:00:00,-37.7836778,145.1816883,-37.7836778,145.1816883
Olympic Parade,MAIDEN GULLY,ABC,2024-10-01 00:00:00,-36.7763268,144.2269876,-36.7763268,144.2269876
Olympic Parade,KANGAROO FLAT,ACD,2024-10-01 00:00:00,-36.7861262,144.2324291,-36.7861262,144.2324291
Omeo Highway,ESKDALE,ABC,2024-10-01 00:00:00,-36.4600229,147.2734239,-36.4600229,147.2734239
O'Neil Road,BEACONSFIELD,BC,2024-04-01 00:00:00,-38.0371127,145.3975862,-38.0371127,145.3975862
ONeills Road,MELTON,BCD,2024-05-02 00:00:00,-37.6789132,144.5774354,-37.6789132,144.5774354
Ontario Avenue,MILDURA,ABCD,2024-08-01 00:00:00,-34.2000074,142.1246482,-34.2000074,142.1246482
Oriel Road,IVANHOE,C,2024-08-01 00:00:00,-37.758916,145.0373295,-37.758916,145.0373295
Ormond Esplanade,ELWOOD,BC,2024-06-01 00:00:00,-37.8870413,144.9839012,-37.8870413,144.9839012
Ormond Road,EAST GEELONG,BC,2024-08-01 00:00:00,-38.1619666,144.3782738,-38.1619666,144.3782738
Ormond Road,MOONEE PONDS,C,2024-08-01 00:00:00,-37.7731885,144.9335478,-37.7731885,144.9335478
Orrong Road,TOORAK,C,2024-06-01 00:00:00,-37.8421321,145.0137462,-37.8421321,145.0137462
Overport Road,FRANKSTON,C,2024-09-01 00:00:00,-38.1674473,145.1225414,-38.1674473,145.1225414
Overton Lea Boulevard,SYDENHAM,BC,2024-05-02 00:00:00,-37.7018875,144.7645215,-37.7018875,144.7645215
Oxley Flats Road,WANGARATTA,ABC,2024-04-01 00:00:00,-36.373832,146.3591435,-36.373832,146.3591435
Pakenham Road,PAKENHAM,ABCD,2023-09-01 00:00:00,-38.0367254,145.4847971,-38.0367254,145.4847971
Palmerston Street,MELTON,C,2024-05-02 00:00:00,-37.682089,144.5830504,-37.682089,144.5830504
Panorama Avenue,LOWER PLENTY,BC,2024-08-01 00:00:00,-37.7285228,145.1236883,-37.7285228,145.1236883
Panton Street,GOLDEN SQUARE,CD,2024-10-01 00:00:00,-36.7762511,144.2559453,-36.7762511,144.2559453
Parer Road,AIRPORT WEST,BC,2024-08-01 00:00:00,-37.7193386,144.8809367,-37.7193386,144.8809367
Park Road,CHELTENHAM,AC,2024-03-01 00:00:00,-37.9644371,145.0477451,-37.9644371,145.0477451
Park Road,MARYBOROUGH,BCD,2024-10-01 00:00:00,-37.0344243,143.7438703,-37.0344243,143.7438703
Park Road,DONVALE,C,2024-01-01 00:00:00,-37.7875151,145.2019927,-37.7875151,145.2019927
Park Road,PARK ORCHARDS,C,2024-01-01 00:00:00,-37.7827989,145.208984,-37.7827989,145.208984
Park Street,SOUTH YARRA,ABCD,2024-07-01 00:00:00,-37.8359731,144.9821463,-37.8359731,144.9821463
Parkhill Road,KEW,ABCD,2024-06-01 00:00:00,-37.8048171,145.0472886,-37.8048171,145.0472886
Parkside Drive,SHEPPARTON,C,2024-08-01 00:00:00,-36.3564616,145.3867223,-36.3564616,145.3867223
Parwan-Exford Road,PARWAN,C,2024-05-02 00:00:00,-37.7150146,144.4919386,-37.7150146,144.4919386
Pascoe Vale Road,GLENROY,ABC,2024-08-01 00:00:00,-37.7056544,144.916,-37.7056544,144.916
Pascoe Vale Road,JACANA,ABC,2024-08-01 00:00:00,-37.6890515,144.9161032,-37.6890515,144.9161032
Pascoe Vale Road,MEADOW HEIGHTS,ABCD,2024-08-01 00:00:00,-37.6540789,144.9289084,-37.6540789,144.9289084
Pascoe Vale Road,COOLAROO,ABCD,2024-08-01 00:00:00,-37.6540789,144.9289084,-37.6540789,144.9289084
Pascoe Vale Road,OAK PARK,AC,2024-08-01 00:00:00,-37.7176989,144.9197358,-37.7176989,144.9197358
Pascoe Vale Road,PASCOE VALE,AC,2024-08-01 00:00:00,-37.7252803,144.9226903,-37.7252803,144.9226903
Pascoe Vale Road,ESSENDON,C,2024-08-01 00:00:00,-37.7495243,144.9251818,-37.7495243,144.9251818
Pascoe Vale Road,STRATHMORE,C,2024-08-01 00:00:00,-37.7297881,144.9238756,-37.7297881,144.9238756
Patten Street,SALE,C,2023-12-01 00:00:00,-38.1097803,147.0889098,-38.1097803,147.0889098
Patterson Avenue,KEILOR,C,2024-06-01 00:00:00,-37.7175173,144.824997,-37.7175173,144.824997
Paynesville Road,BAIRNSDALE,ABC,2023-12-01 00:00:00,-37.862273,147.6465362,-37.862273,147.6465362
Pearcedale Road,CRANBOURNE SOUTH,B,2024-04-01 00:00:00,-38.1515179,145.2448243,-38.1515179,145.2448243
Pearcedale Road,PEARCEDALE,B,2024-04-01 00:00:00,-38.1936525,145.2368656,-38.1936525,145.2368656
Peel Street,BALLARAT,C,2024-08-01 00:00:00,-37.5660879,143.8632025,-37.5660879,143.8632025
Pender Street,THORNBURY,BCD,2024-06-01 00:00:00,-37.7541659,145.0081959,-37.7541659,145.0081959
Perkins Road,LARA,ABCD,2024-08-01 00:00:00,-38.0201941,144.4340421,-38.0201941,144.4340421
Perry Road,KEYSBOROUGH,CD,2024-08-01 00:00:00,-38.0152153,145.1757173,-38.0152153,145.1757173
Phillip Island Road,SURF BEACH,AC,2024-09-01 00:00:00,-38.5091004,145.2938639,-38.5091004,145.2938639
Pickles Street,ALBERT PARK,ABCD,2024-06-01 00:00:00,-37.8411555,144.9464085,-37.8411555,144.9464085
Pillars Road,BANGHOLME,BC,2024-08-01 00:00:00,-38.0284567,145.1621986,-38.0284567,145.1621986
Pine Park Drive,WOLLERT,BCD,2024-08-01 00:00:00,-37.6125255,145.0350436,-37.6125255,145.0350436
Pioneer Road,GROVEDALE,BC,2024-08-01 00:00:00,-38.20153,144.3287096,-38.20153,144.3287096
Piries-Goughs Bay Road,PIRIES,C,2024-04-01 00:00:00,-37.1588832,146.1073626,-37.1588832,146.1073626
Pitfield-Scarsdale Road,CAPE CLEAR,ABCD,2024-08-01 00:00:00,-37.7814698,143.6165437,-37.7814698,143.6165437
Pitfield-Scarsdale Road,SPRINGDALLAH,ABCD,2024-08-01 00:00:00,-37.746276,143.6312467,-37.746276,143.6312467
Pitfield-Scarsdale Road,NEWTOWN,BCD,2024-08-01 00:00:00,-37.6999352,143.6562181,-37.6999352,143.6562181
Pitt Street,ELTHAM,BC,2024-08-01 00:00:00,-37.7218177,145.1540378,-37.7218177,145.1540378
Plantation Road,CORIO,BC,2024-08-01 00:00:00,-38.0665555,144.3588315,-38.0665555,144.3588315
Plenty River Drive,GREENSBOROUGH,BC,2024-08-01 00:00:00,-37.689232,145.1052944,-37.689232,145.1052944
Plenty Road,BUNDOORA,ABCD,2024-01-01 00:00:00,-37.7050191,145.054457,-37.7050191,145.054457
Plenty Road,MILL PARK,ABCD,2024-01-01 00:00:00,-37.6627826,145.0725507,-37.6627826,145.0725507
Plenty Road,RESERVOIR,ABCD,2024-08-01 00:00:00,-37.7247318,145.0267798,-37.7247318,145.0267798
Plenty Road,YAN YEAN,AC,2024-08-01 00:00:00,-37.5508729,145.1090692,-37.5508729,145.1090692
Plenty Road,MERNDA,BCD,2024-08-01 00:00:00,-37.5926006,145.1019692,-37.5926006,145.1019692
Plummer Street,PORT MELBOURNE,BCD,2024-06-01 00:00:00,-37.832291,144.9271638,-37.832291,144.9271638
Plumpton  Avenue,GLENROY,BC,2024-08-01 00:00:00,-37.7119749,144.9230595,-37.7119749,144.9230595
Plumpton Road,FRASER RISE,ABCD,2024-05-02 00:00:00,-37.7012322,144.6950153,-37.7018025,144.6949226
Plumpton Road,PLUMPTON,ABCD,2024-05-02 00:00:00,-37.6649591,144.701562,-37.6649591,144.701562
Poath Road,HUGHESDALE,B,2024-03-01 00:00:00,-37.8981902,145.0760743,-37.8981902,145.0760743
Point Cook Road,POINT COOK,ABCD,2023-09-01 00:00:00,-37.8950859,144.7545103,-37.8950859,144.7545103
Point Nepean Road,ROSEBUD,ABCD,T,-38.3567548,144.901397,-38.3567548,144.901397
Point Nepean Road,CAPEL SOUND,C,2024-09-01 00:00:00,-38.3641684,144.8731782,-38.3641684,144.8731782
Point Nepean Road,DROMANA,C,2024-09-01 00:00:00,-38.3370239,144.9557553,-38.3370239,144.9557553
Point Nepean Road,MCCRAE,C,2024-09-01 00:00:00,-38.3481947,144.929139,-38.3481947,144.929139
Point Nepean Road,TOOTGAROOK,C,2024-09-01 00:00:00,-38.3693884,144.8509959,-38.3693884,144.8509959
Point Richards Road,PORTARLINGTON,BC,2024-08-01 00:00:00,-38.1137084,144.6290612,-38.1137084,144.6290612
Police Road,SPRINGVALE,C,2024-08-01 00:00:00,-37.9353208,145.1742877,-37.9353208,145.1742877
Pollack Street,COLAC,C,2024-08-01 00:00:00,-38.33614,143.5874708,-38.33614,143.5874708
Port Fairy Road,BYADUK,C,2024-10-01 00:00:00,-37.9525346,141.9554064,-38.3806327,142.2294039
Port Fairy Road,HAMILTON,C,2024-10-01 00:00:00,-37.2946116,142.92447,-37.2946116,142.92447
Portarlington Road,MOOLAP,AC,2024-08-01 00:00:00,-38.168561,144.4247554,-38.168561,144.4247554
Portarlington-Queenscliff Road,MANNERIM,ABC,2024-08-01 00:00:00,-38.2238778,144.6355069,-38.2238778,144.6355069
Portland-Casterton Road,SANDFORD,C,T,-37.6349299,141.4638768,-37.6349299,141.4638768
Portland-Nelson Road,MOUNT RICHMOND,ABC,T,-38.1883248,141.3313021,-38.1883248,141.3313021
Portland-Nelson Road,PORTLAND,C,T,-38.3214588,141.5786342,-38.3214588,141.5786342
Pound Road,HAMPTON PARK,ABCD,2024-04-01 00:00:00,-38.0284049,145.2683122,-38.0284049,145.2683122
Pound Road,NARRE WARREN SOUTH,C,2024-04-01 00:00:00,-38.0410118,145.2908048,-38.0410118,145.2908048
Powells Avenue,EAST BENDIGO,C,2024-10-01 00:00:00,-36.7559392,144.3174846,-36.7559392,144.3174846
Power Road,ENDEAVOUR HILLS,B,2024-04-01 00:00:00,-37.9752865,145.2418289,-37.9752865,145.2418289
Powerscourt Street,MAFFRA,C,2023-12-01 00:00:00,-37.9596899,146.9862384,-37.9596899,146.9862384
Powlett Street,INVERLOCH,BC,2024-09-01 00:00:00,-38.6289177,145.7234587,-38.6289177,145.7234587
Prince Street,ROSEDALE,C,2023-12-01 00:00:00,-38.1508572,146.7825582,-38.1508572,146.7825582
Princes  Freeway,LONGWARRY,ABCD,T,-38.087571,145.7856489,-38.087571,145.7856489
Princes  Freeway,WARRAGUL,ABCD,T,-38.1621583,145.9119468,-38.1621583,145.9119468
Princes  Highway,MOE,ABCD,2024-02-01 00:00:00,-37.7883341,144.932736,-37.7883341,144.932736
Princes  Highway,EUMEMMERRING,BCD,2024-04-01 00:00:00,-38.0026054,145.2442046,-38.0026054,145.2442046
Princes Drive,MORWELL,ABCD,2024-02-01 00:00:00,-38.2364005,146.4244648,-38.2364005,146.4244648
Princes Freeway,WARRAGUL,ABC,T,-38.1621583,145.9119468,-38.1621583,145.9119468
Princes Freeway,MORWELL,ABCD,2024-02-01 00:00:00,-38.2413442,146.4111176,-38.2237471,146.3436899
Princes Freeway,NEWBOROUGH,ABCD,2024-02-01 00:00:00,-38.1965979,146.2877724,-38.1965979,146.2877724
Princes Freeway,NAR NAR GOON,ABCD,2024-04-01 00:00:00,-38.0701658,145.563099,-38.0701658,145.563099
Princes Freeway,DROUIN,ABCD,T,-38.1142726,145.8617518,-38.1142726,145.8617518
Princes Freeway,LONGWARRY NORTH,ABCD,T,-38.0873312,145.785798,-38.0873312,145.785798
Princes Freeway,BUNYIP NORTH,ABCD,T,-38.0754194,145.7223079,-38.0754194,145.7223079
Princes Freeway,BUNYIP,AC,2024-04-01 00:00:00,-38.0754194,145.7223079,-38.0754194,145.7223079
Princes Freeway,DARNUM,ACD,T,-38.1923095,146.0213599,-38.1923095,146.0213599
Princes Freeway,NILMA,ACD,T,-38.1740544,145.9731667,-38.1740544,145.9731667
Princes Freeway,GARFIELD,B,2024-04-01 00:00:00,-38.0739706,145.6688298,-38.0739706,145.6688298
Princes Freeway,TYNONG,B,2024-04-01 00:00:00,-38.0696991,145.627018,-38.0696991,145.627018
Princes Freeway,TYNONG NORTH,B,2024-04-01 00:00:00,-38.0693023,145.6234835,-38.0693023,145.6234835
Princes Freeway,PAKENHAM,BC,2024-04-01 00:00:00,-38.0918078,145.4882012,-38.0918078,145.4882012
Princes Freeway,LONGWARRY,BCD,T,-38.087571,145.7856489,-38.087571,145.7856489
Princes Highway,TERANG,ABC,2023-11-01 00:00:00,-38.2522859,142.8957778,-38.2522859,142.8957778
Princes Highway,PANMURE,ABC,2024-01-01 00:00:00,-38.3370642,142.7126223,-38.3370642,142.7126223
Princes Highway,NAR NAR GOON,ABC,2024-04-01 00:00:00,-38.0654293,145.5390551,-38.0654293,145.5390551
Princes Highway,HALLAM,ABC,2024-04-01 00:00:00,-38.0059064,145.2699091,-38.0059064,145.2699091
Princes Highway,GENOA,ABC,2024-05-02 00:00:00,-37.4853709,149.550488,-37.4853709,149.550488
Princes Highway,BELMONT,ABC,2024-08-01 00:00:00,-38.1815047,144.3369871,-38.1815047,144.3369871
Princes Highway,FLYNN,ABCD,2024-02-01 00:00:00,-38.17053,146.6791671,-38.17053,146.6791671
Princes Highway,MOE,ABCD,2024-02-01 00:00:00,-37.7883341,144.932736,-37.7883341,144.932736
Princes Highway,TRARALGON,ABCD,2024-02-01 00:00:00,-38.2051167,146.511479,-38.2051167,146.511479
Princes Highway,TRARALGON EAST,ABCD,2024-02-01 00:00:00,-38.1858027,146.5896942,-38.1858027,146.5896942
Princes Highway,OFFICER,ABCD,2024-04-01 00:00:00,-38.0597249,145.4079815,-38.0597249,145.4079815
Princes Highway,BERWICK,ABCD,2024-04-01 00:00:00,-38.0361317,145.3548682,-38.0361317,145.3548682
Princes Highway,WERRIBEE,ABCD,2024-04-01 00:00:00,-37.9070751,144.645329,-37.9070751,144.645329
Princes Highway,PAKENHAM,ABCD,2024-05-02 00:00:00,-37.7876263,144.925145,-37.7876263,144.925145
